comment_id,is_useful,project,revision_id,parent_revision,branch,file_name,directory,change_type,line_number,message,RPT,review_date,change_id,request_id,reviewer_id,reviewer_name,author_id,category,comment_group,RCE,PRC,MR,RI,PN,CCR,FUR,DUR,IBF,INF,base_total_loc,reviewer_own_loc,total_commit,reviewer_made_commit,WRC,CL,comment_loc,CCY,RCSH,CV,RCS,file_total_review,prior_directory_review_count,PFRC,directory_review_experience,avg_rating,manual_rating,final_patch_number,final_revision,file_review_ratio,directory_review_ratio,file_ownership,recent_review,sample_rating,definition_rating,PDL,review_length,PDR
9fdfeff1_babd8869,1,openstack%2Fnova,678bccc2f69e8e8972c933e4ddf566fcb28385c3,c1fb445b8d94e69d7878fad60c4653650052313a,master,nova/tests/functional/test_servers.py,nova/tests/functional,M,2444,Around here is where I'd add the negative test.,71,2/7/19 20:53,I2a395aa6eccad75a97fa49e993b0300bdcfc7258,634600,6873,Matt Riedemann,15334,Organization of code,REFACTOR,2211,6588,607,14988,7,258,21,13,0,0,5586,0,216,2,0.00162144,5621,823,238,0.00925926,0.146415,0,305,715,212,370,3.68,1,9,36a91936a821b0c1f502d7d8f1ffd8c4d179d212,0.695082,0.517483,0,0.483832,3.74,3.62,50,10,-16.85
9fdfeff1_bae07f98,0,openstack%2Fnova,bf235abe257c269e0cdb77bc9e92a949cff18aed,ffc07a689c1584db9128b2f3a86114f1f0f3a523,master,doc/source/user/flavors.rst,doc/source/user,M,774,strike,49,3/1/19 14:02,I4878df606037ca95441bdefd748f4fc9eabedf97,621494,14070,Eric Fried,7634,Documentation,FALSE,252,1238,136,653434,9,48,1,1,1,0,728,0,22,0,0,776,776,1,0,1,0,24,1501,9,84,0,0,11,6cc88bab4fd1894934596546028b13701f6082d4,0.375,0.0559627,0,0.15,0,0,26,1,42.38
9fdfeff1_bcb2d604,1,openstack%2Fnova,d78c1dde589b30d8439bb1074720b0033ae74c1a,6efa3861a5a829ba5883ff191e2552b063028bb0,master,nova/scheduler/client/report.py,nova/scheduler/client,M,1680,"this is always going to be just ""{'allocations': {}}"" right? :)",95,2/28/19 15:44,I66d69327d3361825ca0b44b46744b97ea3069eb1,639653,7,Jay Pipes,9708,Question,DISCUSS,370,3637,127,11406,4,546,2,2,0,0,2150,320,227,19,0.0388747,2277,388,202,0.0837004,0.1704,0.148837,300,321,153,162,3.985,1,6,b4a52f8968e657aae83f512d8e165aba9fd7388f,0.51,0.504673,0.148837,0.26093,3.89,4.08,48,9,40.65
9fdfeff1_be104ead,1,openstack%2Fnova,d415fcd8ff1247c71dbd5d4de704a70c59106ddb,727b942a88a812afb7368b4d7d3c314a4f8554ed,master,doc/source/user/config-drive.rst,doc/source/user,M,293,"This is the nova bug but you're talking about a libvirt bug, not sure if that will confuse people. But the nova bug gets to the libvirt bug so not a big deal.",72,3/4/19 14:43,I2d4f5a1ebe311d41f4e5811ab31fd7ecda9772a1,640729,6873,Matt Riedemann,15334,Documentation,DOCUMENT,2274,6680,637,13516,1,9,1,1,0,0,287,0,0,0,0,296,296,1,0,1,0,11,1616,11,196,3.73,1,2,499d30f8831da8253b7baf5aafa7a8d7f09c9981,1,0.121287,0,1,3.63,3.83,15,34,19.03
9fdfeff1_be292ef3,1,openstack%2Fnova,f261d47bc22b62d4940520442837f5a0b7e35641,570b07e53c72b1fbb80315bd5f4cf42e4e69f64b,master,nova/virt/libvirt/volume/vxflexos.py,nova/virt/libvirt/volume,R,35,but,48,2/5/19 16:34,I6ce2b2a52d90ad9e04b1e3be39844ad5245df144,634866,14070,Eric Fried,29675,Documentation,DOCUMENT,258,1289,0,33318,1,50,3,3,0,0,0,0,0,0,0,72,14,6,0,0.194444,0,0,165,0,11,3.73,1,3,be3edbdddb44f4c7165d7a0d09a5227dafe72b54,0,0.0666667,0,0,3.63,3.83,9,1,80.28
9fdfeff1_be41c065,1,openstack%2Fnova,9311aceadf385e3c2655cf44aae720b9b7282eac,a90c8e1a359a236e06f3a78df74f55808bbef31b,master,nova/objects/block_device.py,nova/objects,M,380,"The spec only says that volume_id and attachment_id will be nulled out on detach of the root volume:

https://specs.openstack.org/openstack/nova-specs/specs/stein/approved/detach-boot-volume.html#proposed-change

So why are we nulling everything else out?

Also, we will still continue to show the root volume when listing volumes attached to the instance right? I mean with a GET /servers/{server_id}/os-volume_attachments call:

https://developer.openstack.org/api-ref/compute/?expanded=list-volume-attachments-for-an-instance-detail#list-volume-attachments-for-an-instance

Based on that we might want the device_name (and as of https://review.openstack.org/#/c/631948/ the tag). Otherwise what is the API going to be showing for the volume_id when the root volume is detached? Just None? Looking at https://review.openstack.org/#/c/623981/11/nova/api/openstack/compute/volumes.py I guess yeah we'll just show None for the volume_id and with the new microversion we'll also show the boot_index, so if you see a volume attachment with volume_id=None and boot_index=0 it means the root volume is detached.",71,2/25/19 17:34,I7cdb79003b89ac400b169272f77eafdf210b3d17,614672,6873,Matt Riedemann,15888,Question,DISCUSS,2094,6354,294,58661,18,23,4,3,0,0,468,15,56,5,0.12218,480,86,79,0.0892857,0.179167,0.0320513,120,2133,48,856,3.985,2,18,9311aceadf385e3c2655cf44aae720b9b7282eac,0.4,0.401313,0.0320513,0.161983,3.89,4.08,48,197,58.11
9fdfeff1_be604e37,1,openstack%2Fnova,594cc40c2ae88da36e6cc69f79e7781a32b60d4a,570b07e53c72b1fbb80315bd5f4cf42e4e69f64b,master,nova/tests/fixtures.py,nova/tests,M,849,are these backslashes necessary?,48,2/5/19 16:37,I9d8175c78f068cf9bdad4aeba0941f6ff49a9acc,634928,14070,Eric Fried,25733,Visual Representation,REFACTOR,258,1291,1,13002,1,6,1,1,1,0,2023,1,167,3,0.0300114,2029,292,166,0.0179641,0.143913,0.000494315,262,3269,41,42,2.915,1,2,cd1823195fac3d18aa58a45c819e6e97151b0f23,0.156489,0.012848,0.000494315,0.0249906,2.71,3.12,88,4,44.41
9fdfeff1_bea68953,1,openstack%2Fnova,ce0535ae24c24363939e3ff9c413030454f60631,a37a035c9d359b29fed6ea08bc99b93e51164e61,master,doc/source/admin/cells.rst,doc/source/admin,A,62,"Probably worth being explicit here, that it's the cell *database* that has to be up and reachable, not all the other cell services or anything like that.",67,2/26/19 14:46,I6a6cc71e83896aaccd5dd98bc2ea024d6f22d528,638173,4393,Dan Smith,26936,Documentation,DOCUMENT,1214,4207,72,79440,4,104,3,2,0,1,92,0,0,0,0,89,89,1,0,1,0,0,1435,0,13,3.73,1,6,57eb9424b9f81e38175a2c1ee21fdcdb8983e749,0,0.00905923,0,0,3.63,3.83,32,28,39.84
9fdfeff1_bedfdc38,1,openstack%2Fnova,f3b7b972ddea69649cfa6c79cad5a4220a2588c7,9cb825b0147af3b191ea2989e5187e4afdadcb15,master,nova/utils.py,nova,M,296,"we stop returning a ValueError and we rather now check whether it's either one of the tuple items by conditionals.

Should we raise ValueError then after all of the conditionals ?",61,2/20/19 10:12,I0315e85a05c9faced339c3dd1fbb747c1c803add,636967,7166,Sylvain Bauza,15334,Question,DISCUSS,256,1805,59,503803,1,8,3,2,1,0,1365,0,755,0,0,1363,145,148,0,0.106383,0,628,3537,24,186,3.985,2,1,f3b7b972ddea69649cfa6c79cad5a4220a2588c7,0.0382166,0.0525869,0,0.00151894,3.89,4.08,15,31,-6.36
9fdfeff1_bf404309,1,openstack%2Fnova,4c0fb2cf237496f8de41cbbc24bff9278067c7c3,ad4e86dfe8b6c7460e1d1761e6035c39e93231d4,master,nova/tests/unit/network/test_linux_net.py,nova/tests/unit/network,M,597,ditto,67,1/22/19 2:47,Ifdbee5c9f84211314d57e31ab84419987fec4737,624592,7634,Takashi NATSUME,2271,Design discussion,DISCUSS,386,2689,62,3021695,2,203,6,5,0,0,1361,0,0,0,0,1379,21,86,0,0.0152284,0,82,597,15,102,3.865,2,12,4b46c3ba88d7a439c7899c4e73d70218916d6960,0.182927,0.170854,0,0.035263,3.66,4.07,10,1,87.72
9fdfeff1_bf5923ff,1,openstack%2Fnova,4c0fb2cf237496f8de41cbbc24bff9278067c7c3,ad4e86dfe8b6c7460e1d1761e6035c39e93231d4,master,nova/tests/unit/network/test_manager.py,nova/tests/unit/network,M,985,ditto,67,1/22/19 2:47,Ifdbee5c9f84211314d57e31ab84419987fec4737,624592,7634,Takashi NATSUME,2271,Design discussion,DISCUSS,386,2689,62,3021695,2,203,6,5,0,0,3787,0,0,0,0,3809,196,203,0,0.0514571,0,124,597,18,102,3.865,2,12,4b46c3ba88d7a439c7899c4e73d70218916d6960,0.145161,0.170854,0,0.0220645,3.66,4.07,10,1,87.72
9fdfeff1_bfb28305,1,openstack%2Fnova,7143131c8b1ae0c68060d16df45c6a877422d167,727b942a88a812afb7368b4d7d3c314a4f8554ed,master,nova/tests/fixtures.py,nova/tests,M,1328,can we add a test somewhere for vnic_type macvtap.,59,3/4/19 19:38,I038867c4094d79ae4a20615ab9c9f9e38fcc2e0a,623543,11604,sean mooney,9708,Question,DISCUSS,30,155,4,15903,39,394,9,8,0,0,2160,0,185,0,0,2177,309,168,0,0.141938,0,249,3255,2,2,3.985,2,42,c02e213d507c830427a86d6a4bb4f7a2f5158590,0.00803213,0.000614439,0,0.0000964,3.89,4.08,575,10,58.11
9fdfeff1_bfb3630a,1,openstack%2Fnova,08be016aec042558ca536fa3494cbc960b1cb734,d2a87a44468f91d5a468e1262e7e2fd8c7add35c,master,nova/tests/unit/matchers.py,nova/tests/unit,M,530,"This is going to give you 1, but (if I understand the error case correctly) you actually want 0.

Suggest instead initializing actual_child_idx to -1 above the loop at L506.",49,2/19/19 22:28,I2773cfb5b3c2a13d514899c64dc052086134a5c4,637965,14070,Eric Fried,13478,Logical,FUNCTION,261,1349,3,4729,2,2,1,1,0,0,564,0,9,0,0,564,33,115,0,0.0585106,0,18,1465,0,117,4.11,2,2,08be016aec042558ca536fa3494cbc960b1cb734,0,0.0798635,0,0,3.71,4.51,44,32,34.26
9fdfeff1_bfcda331,1,openstack%2Fnova,c467293b004bef254d5142ac4ee0b40364fc2ea1,ee57c92e8b675adf3f35de29f7cea9c9d042d44b,master,nova/api/openstack/compute/servers.py,nova/api/openstack/compute,M,645,You could add these to the test_create_instance_numa_topology_wrong unit test.,72,3/4/19 19:55,I20854134c80b8f4598f375eae137fd2920114891,640841,6873,Matt Riedemann,8768,Organization of code,REFACTOR,2274,6685,64,6768,1,143,4,4,0,0,1242,75,594,16,0.0323685,1244,127,207,0.026936,0.10209,0.0603865,790,1666,207,570,3.68,1,2,2b3ba2286a6d2733c33aecdbbacc576085b142fc,0.262025,0.342137,0.0603865,0.0689017,3.74,3.62,140,14,45.46
9fdfeff1_c00911dd,1,openstack%2Fnova,82875ec1713297627ba7e3b04a3604654e3fc547,1aca2efd1f6fe2a65383deec68c964c90068f426,master,doc/source/admin/networking.rst,doc/source/admin,M,202,"SR-IOV, here and elsewhere",49,2/27/19 15:28,Iee98e8c0de9780a33917207ac40bc5ffd3045c61,625311,15334,Stephen Finucane,9708,Documentation,DOCUMENT,454,2988,130,7991,25,101,2,2,0,0,192,0,3,0,0,289,289,1,0,1,0,4,1347,3,90,3.73,1,30,c6fddd785df4efd0acaa3817c1471ab45cdeab57,0.75,0.0668151,0,0.6,3.63,3.83,101,5,61.46
9fdfeff1_c00a9a24,1,openstack%2Fnova,a76bed1000da15a6f45766484680e0b6ae352102,29e5b0ad7bde210f95885656768f0480d06882c0,master,nova/api/openstack/compute/servers.py,nova/api/openstack/compute,M,1102,"same, like how we handle show_keypair",71,2/26/19 2:51,I4a2a584df56ece7beb8b12c0ce9b0e6b30237120,621474,6873,Matt Riedemann,7543,Question,DISCUSS,2134,6437,4,15873,23,700,22,10,0,0,1309,73,604,16,0.0313064,1312,132,214,0.0264901,0.10061,0.0557678,774,1629,192,535,3.985,2,31,2cc7c0e58924b201d5353a6289883b0aec760543,0.248062,0.328422,0.0557678,0.0617754,3.89,4.08,44,7,38.48
9fdfeff1_c03591f8,1,openstack%2Fnova,82875ec1713297627ba7e3b04a3604654e3fc547,1aca2efd1f6fe2a65383deec68c964c90068f426,master,doc/source/admin/networking.rst,doc/source/admin,M,237,drop (JSON is dumb and can't accept trailing commas),49,2/27/19 15:28,Iee98e8c0de9780a33917207ac40bc5ffd3045c61,625311,15334,Stephen Finucane,9708,Documentation,DOCUMENT,454,2988,130,7991,25,101,2,2,0,0,192,0,3,0,0,289,289,1,0,1,0,4,1347,3,90,3.73,2,30,c6fddd785df4efd0acaa3817c1471ab45cdeab57,0.75,0.0668151,0,0.6,3.63,3.83,101,10,61.46
9fdfeff1_c064b1bb,1,openstack%2Fnova,82875ec1713297627ba7e3b04a3604654e3fc547,1aca2efd1f6fe2a65383deec68c964c90068f426,master,doc/source/admin/networking.rst,doc/source/admin,M,207,Use ':oslo.config:option:' or whatever the role is,49,2/27/19 15:28,Iee98e8c0de9780a33917207ac40bc5ffd3045c61,625311,15334,Stephen Finucane,9708,Documentation,DOCUMENT,454,2988,130,7991,25,101,2,2,0,0,192,0,3,0,0,289,289,1,0,1,0,4,1347,3,90,3.73,1,30,c6fddd785df4efd0acaa3817c1471ab45cdeab57,0.75,0.0668151,0,0.6,3.63,3.83,101,9,61.46
9fdfeff1_c0737ae6,1,openstack%2Fnova,a76bed1000da15a6f45766484680e0b6ae352102,29e5b0ad7bde210f95885656768f0480d06882c0,master,api-ref/source/parameters.yaml,api-ref/source,M,5866,"""The UUID of the server group to which the server belongs or None if the server is not in any group.""",71,2/26/19 2:51,I4a2a584df56ece7beb8b12c0ce9b0e6b30237120,621474,6873,Matt Riedemann,7543,Documentation,DOCUMENT,2134,6437,4,15873,23,700,22,10,0,0,6906,191,412,11,0.0204283,6913,6913,1,0.026699,1,0.0276571,762,1703,151,270,3.73,1,31,2cc7c0e58924b201d5353a6289883b0aec760543,0.198163,0.158544,0.0276571,0.0394767,3.63,3.83,44,21,38.48
9fdfeff1_c083f555,1,openstack%2Fnova,e66443770dc97f3006b360095b5158d2b203a74a,313becd5ffac3fd7c9a41d34134ee66d9a145228,master,doc/source/user/filter-scheduler.rst,doc/source/user,M,509,"Regarding https://review.openstack.org/#/c/628163/12/nova/tests/unit/scheduler/weights/test_weights_compute.py@95 I sort of feel like we should say something here about this case being special given the negation, but I'm failing to come up with any wording that would not cause confusion.",70,1/21/19 15:15,I6e15c6507d037ffe263a460441858ed454b02504,628163,6873,Matt Riedemann,20722,Documentation,DOCUMENT,2186,6522,87,41223,13,856,26,10,0,0,510,0,14,0,0,564,564,1,0,1,0,24,1543,13,186,3.73,1,13,e66443770dc97f3006b360095b5158d2b203a74a,0.541667,0.120544,0,0.303333,3.63,3.83,43,51,44.24
9fdfeff1_c0c43e95,0,openstack%2Fnova,9d172e450fb195fa677800f9668d06ceac1edcff,bcfd2439bab7cfad942d7e6a187df6edb1d1bf09,master,doc/source/admin/flavors.rst,doc/source/admin,M,131,too many spaces,71,2/6/19 16:17,I0f206d9db70465d8ce6b1404f546f3e00eeb6e23,635198,6873,Matt Riedemann,11604,Visual Representation,FALSE,2223,6608,53,1256,1,22,1,1,0,0,145,0,5,0,0,161,161,1,0,1,0,12,1416,9,118,0,0,3,80ad7d9df6a84c54099fff4cdf979d52a8179413,0.75,0.0833333,0,0.576923,0,0,42,3,23.43
9fdfeff1_c0cf5e55,1,openstack%2Fnova,0ea52f6a2cc1f8474b4d2a835a2559434172d663,bcfd2439bab7cfad942d7e6a187df6edb1d1bf09,master,nova/virt/libvirt/vif.py,nova/virt/libvirt,M,445,im pretty sure this will not work for vhost-user,58,2/6/19 16:30,Id57e4c149616fe0896e80fca322ece79ec3bfd69,635170,11604,sean mooney,15334,Validation,FUNCTION,37,179,40,6565,1,5,2,2,0,0,860,45,255,4,0.0259804,861,95,139,0.0156863,0.110337,0.0523256,352,4123,34,74,4.155,2,2,f651ebc0ceeca70aba8c0f7e5054f598e491c848,0.0965909,0.0179481,0.0523256,0.009577,4.5,3.81,39,10,67.45
9fdfeff1_c102920c,1,openstack%2Fnova,451d41a9deaf4bdba20509afc15a73df02e400f7,5283b464b5c4976224a8d7ea3898dfe3e6bec786,master,nova/exception.py,nova,M,2318,"probably would be good to include a mention of Ironic and the nova-compute service in this exception message. I can imagine a reader of the Nova codebase looking in here and seeing a generic InvalidPeerList exception and thinking it might be raised by the nova-conductor or other distributed components when in fact it's specific to the Ironic nova-compute service hash ring.

Better yet would be to call the exception InvalidIronicComputeServicePeerList or similar, even though it's not exactly pithy.",95,2/26/19 15:42,I1b184ff37948dc403fe38874613cd4d870c644fd,635006,7,Jay Pipes,10343,Alternate Output,REFACTOR,370,3624,19,6434,7,228,7,5,0,0,2442,14,1051,11,0.0132899,2446,55,15,0.0104662,0.0224857,0.005733,1124,3533,206,413,3.63,2,8,2728dec51a6011c7d340d7f6d98ccf30cd7249e0,0.183274,0.116898,0.00573301,0.0337224,3.87,3.39,122,83,40.48
9fdfeff1_c1b38999,1,openstack%2Fnova,9311aceadf385e3c2655cf44aae720b9b7282eac,a90c8e1a359a236e06f3a78df74f55808bbef31b,master,nova/objects/block_device.py,nova/objects,M,378,"See comments in https://review.openstack.org/#/c/614750/ about the device_name but I don't see a good reason why we'd reset on detach and then have to generate a new device name on attach - the boot_index remains 0 and you can only have one bdm with a boot_index of 0:

https://github.com/openstack/nova/blob/d5bde60e5680962394e263a662a2f331b6da93cd/nova/compute/api.py#L1413

So I would expect the device_name to not change. You also can't change the disk_bus or device_type on attach so that wouldn't affect the device name either. Plus, at least for the libvirt driver, the device_name is not used anyway - meaning what you get in the guest might be something different from what nova says.",71,2/25/19 17:52,I7cdb79003b89ac400b169272f77eafdf210b3d17,614672,6873,Matt Riedemann,15888,Solution Approach,REFACTOR,2094,6354,294,59730,18,23,4,3,0,0,468,15,56,5,0.12218,480,86,79,0.0892857,0.179167,0.0320513,120,2133,48,856,4,2,18,9311aceadf385e3c2655cf44aae720b9b7282eac,0.4,0.401313,0.0320513,0.161983,3.88,4.12,48,129,58.11
9fdfeff1_c22d9e46,1,openstack%2Fnova,b50b0fd2ac72dd1b9409ba1836e89d9f8f9f6fbb,6efa3861a5a829ba5883ff191e2552b063028bb0,master,nova/virt/libvirt/imagebackend.py,nova/virt/libvirt,M,897,"This is user-defined, so this is not a trusted source either. If you have a look at how we handle this in fetch_to_raw we explicitly sanity check the backing file because we can't trust it.

Please don't duplicate that code here, when we can just use it directly to do the conversion for us, making this code redundant. Also please don't add any code which relies on a malicious qcow2 header having been previously detected, because there is no strong guarantee that this will always be the case in the future, and an innocuous and easy-to-miss mistake would re-introduce a severe security hole.",63,2/27/19 10:32,I18fba88a96535209b7a327b7a3eb8a93ca36e49a,638080,9555,Matthew Booth,28706,Organization of code,REFACTOR,413,419,0,5544,8,131,3,3,1,0,1183,122,224,11,0.0840079,1188,114,184,0.0491071,0.0959596,0.103128,391,4141,61,277,3.68,2,9,88a39c5ddba4c5467b8c5b666da1a31786b83e53,0.15601,0.0668921,0.103128,0.0246751,3.74,3.62,93,112,72.97
9fdfeff1_c27982c5,1,openstack%2Fnova,f5d236f868a598f8f241df759c516ec49e3779b0,2fc904acf6d13fed8f81a9dbb88a1bfce06287da,master,nova/conductor/manager.py,nova/conductor,M,1261,"Also, there is a TODO on get_allocations_for_consumer to use get_allocs_for_consumer instead - why aren't you?",71,2/21/19 20:29,I0c764e441993e32aafef0b18049a425c3c832a50,619528,6873,Matt Riedemann,9708,Question,DISCUSS,2120,6402,345,31783,27,83,2,2,0,0,1522,8,454,3,0.00731955,1557,297,192,0.00660793,0.190751,0.00525624,669,742,203,216,3.985,2,27,f5d236f868a598f8f241df759c516ec49e3779b0,0.303438,0.291105,0.00525624,0.0923901,3.89,4.08,69,21,42
9fdfeff1_c3253fb0,1,openstack%2Fnova,8cf12f5843ddbc3954ef8c3bc774ecd6eb05a7b7,d46cb73fb001d35ae76ed30303b1cf8f63d5860c,master,nova/compute/manager.py,nova/compute,M,6829,Why do we need to do this here and yet not when freeing above? Is there a potential race condition that this prevents. You've said we don't want to rely on the periodic job but not why,49,2/19/19 16:15,I734cc01dce13f9e75a16639faf890ddb1661b7eb,620115,15334,Stephen Finucane,28714,Resource,FUNCTION,450,2945,2,424946,23,549,10,9,0,0,8319,7,3492,2,0.000959045,8411,1082,934,0.000572737,0.128641,0.000841447,3071,5454,188,359,3.825,2,35,fd8fdc934530fb49497bc6deaa72adfa51c8783a,0.0612178,0.0658232,0.000631826,0.00376633,3.96,3.69,331,39,42.11
9fdfeff1_c33e88b8,1,openstack%2Fnova,ae5f4cdcbc0896fb4ac67b3b76587da0b4e38190,d2a87a44468f91d5a468e1262e7e2fd8c7add35c,master,nova/tests/functional/regressions/test_bug_1815153.py,nova/tests/functional/regressions,A,47,Why don't you test live migration *with* a requested destination host?,71,2/20/19 14:07,I2131558f0edfe603ee1e8d8bae66a3caf5182a58,636271,6873,Matt Riedemann,7634,Question,DISCUSS,2237,6618,438,120613,6,275,4,4,1,1,158,0,0,0,0,172,35,9,0,0.203488,0,0,240,0,207,3.985,2,7,67d5970445818f2f245cf1b6d9d46c36fb220f04,0,0.8625,0,0,3.89,4.08,42,12,42.07
9fdfeff1_c3444d1e,1,openstack%2Fnova,3c997ebf1508f74176bad101db8390e63c5bbe3b,8c663dbd25a0dab1c2d903efc7cf7fc3d9d07b00,stable/ocata,nova/pci/manager.py,nova/pci,M,174,"./nova/pci/manager.py:174:21: N330  LOG.warning, LOG.warn messages require translations `_LW()`!",71,2/6/19 13:37,I6e871311a0fa10beaf601ca6912b4a33ba4094e0,635075,6873,Matt Riedemann,11604,Logical,FUNCTION,2222,6600,51,50305,1,84,2,2,1,0,359,4,36,0,0,384,62,85,0,0.161458,0.0111421,80,251,13,54,4.11,2,3,5c5a6b93a07b0b58f513396254049c17e2883894,0.1625,0.215139,0.0111421,0.0280864,3.71,4.51,186,15,57.61
9fdfeff1_c35f7f73,1,openstack%2Fnova,8cf12f5843ddbc3954ef8c3bc774ecd6eb05a7b7,d46cb73fb001d35ae76ed30303b1cf8f63d5860c,master,nova/tests/unit/conductor/tasks/test_live_migrate.py,nova/tests/unit/conductor/tasks,M,94,unrelated change,49,2/19/19 16:15,I734cc01dce13f9e75a16639faf890ddb1661b7eb,620115,15334,Stephen Finucane,28714,Other,OTHER,450,2945,2,424946,23,549,10,9,0,0,641,0,56,0,0,703,38,37,0,0.0540541,0,84,116,14,17,0,1,35,fd8fdc934530fb49497bc6deaa72adfa51c8783a,0.166667,0.146552,0,0.0294118,0,0,331,2,42.11
9fdfeff1_c395288a,1,openstack%2Fnova,ae5f4cdcbc0896fb4ac67b3b76587da0b4e38190,d2a87a44468f91d5a468e1262e7e2fd8c7add35c,master,nova/tests/functional/regressions/test_bug_1815153.py,nova/tests/functional/regressions,A,123,You can remove this part - there is no 'force' flag on the migrate API (for good reason).,71,2/20/19 14:07,I2131558f0edfe603ee1e8d8bae66a3caf5182a58,636271,6873,Matt Riedemann,7634,Documentation,DOCUMENT,2237,6618,438,120613,6,275,4,4,1,1,158,0,0,0,0,172,35,9,0,0.203488,0,0,240,0,207,3.73,2,7,67d5970445818f2f245cf1b6d9d46c36fb220f04,0,0.8625,0,0,3.63,3.83,42,17,42.07
9fdfeff1_c3da0878,1,openstack%2Fnova,ae5f4cdcbc0896fb4ac67b3b76587da0b4e38190,d2a87a44468f91d5a468e1262e7e2fd8c7add35c,master,nova/tests/functional/regressions/test_bug_1815153.py,nova/tests/functional/regressions,A,125,the requested target_host.,71,2/20/19 14:07,I2131558f0edfe603ee1e8d8bae66a3caf5182a58,636271,6873,Matt Riedemann,7634,Documentation,DOCUMENT,2237,6618,438,120613,6,275,4,4,1,1,158,0,0,0,0,172,35,9,0,0.203488,0,0,240,0,207,3.73,1,7,67d5970445818f2f245cf1b6d9d46c36fb220f04,0,0.8625,0,0,3.63,3.83,42,4,42.07
9fdfeff1_c3ea0dab,1,openstack%2Fnova,1cc6525996cc2e2b98d449c790320f131f097c96,f6996903d2ef0fdb40135b506c83ed6517b28e19,master,nova/objects/instance_mapping.py,nova/objects,M,265,newer?,71,2/6/19 13:49,I80a65bc026e26a272a9dc041b27f9839511db765,635120,6873,Matt Riedemann,26936,Documentation,DOCUMENT,2223,6601,77,13401,1,42,2,2,0,0,283,14,20,1,0.0666667,291,39,38,0.05,0.134021,0.04947,31,2183,21,898,3.73,2,3,5c6c816d8c83e892c6dba4b5edb318d6c288ec7a,0.677419,0.411361,0.04947,0.465726,3.63,3.83,75,1,47.99
9fdfeff1_c3f688d9,0,openstack%2Fnova,ae5f4cdcbc0896fb4ac67b3b76587da0b4e38190,d2a87a44468f91d5a468e1262e7e2fd8c7add35c,master,nova/tests/unit/objects/test_request_spec.py,nova/tests/unit/objects,M,663,are,71,2/20/19 14:07,I2131558f0edfe603ee1e8d8bae66a3caf5182a58,636271,6873,Matt Riedemann,7634,Documentation,FALSE,2237,6618,438,120613,6,275,4,4,1,0,914,0,41,0,0,981,60,79,0,0.0611621,0,76,1271,53,568,0,0,7,67d5970445818f2f245cf1b6d9d46c36fb220f04,0.697368,0.446892,0,0.489064,0,0,42,1,42.07
